date,areaType,areaCode,areaName,cumCasesBySpecimenDate,cumDeathsByDeathDate,newCasesBySpecimenDate,newDeathsByDeathDate
"2020-04-11",region,E12000006,East of England,6329,1341,271,103
"2020-04-10",region,E12000006,East of England,6058,1238,320,71
"2020-04-09",region,E12000006,East of England,5738,1167,326,96
"2020-04-08",region,E12000006,East of England,5412,1071,409,114
"2020-04-07",region,E12000006,East of England,5003,957,389,111
"2020-04-06",region,E12000006,East of England,4614,846,385,76
"2020-04-05",region,E12000006,East of England,4229,770,282,89
"2020-04-04",region,E12000006,East of England,3947,681,269,71
"2020-04-03",region,E12000006,East of England,3678,610,352,86
"2020-04-02",region,E12000006,East of England,3326,524,372,70
"2020-04-01",region,E12000006,East of England,2954,454,333,74
"2020-03-31",region,E12000006,East of England,2621,380,322,73
"2020-03-30",region,E12000006,East of England,2299,307,300,49
"2020-03-29",region,E12000006,East of England,1999,258,209,49
"2020-03-28",region,E12000006,East of England,1790,209,183,37
"2020-03-27",region,E12000006,East of England,1607,172,243,40
"2020-03-26",region,E12000006,East of England,1364,132,215,34
"2020-03-25",region,E12000006,East of England,1149,98,188,22
"2020-03-24",region,E12000006,East of England,961,76,165,22
"2020-03-23",region,E12000006,East of England,796,54,194,13
"2020-03-22",region,E12000006,East of England,602,41,90,13
"2020-03-21",region,E12000006,East of England,512,28,78,9
"2020-03-20",region,E12000006,East of England,434,19,70,2
"2020-03-19",region,E12000006,East of England,364,17,57,5
"2020-03-18",region,E12000006,East of England,307,12,74,3
"2020-03-17",region,E12000006,East of England,233,9,38,2
"2020-03-16",region,E12000006,East of England,195,7,24,2
"2020-03-15",region,E12000006,East of England,171,5,35,2
"2020-03-14",region,E12000006,East of England,136,3,16,0
"2020-03-13",region,E12000006,East of England,120,3,37,1
"2020-03-12",region,E12000006,East of England,83,2,18,0
"2020-03-11",region,E12000006,East of England,65,2,14,0
"2020-03-10",region,E12000006,East of England,51,2,16,0
"2020-03-09",region,E12000006,East of England,35,2,5,1
"2020-03-08",region,E12000006,East of England,30,1,2,0
"2020-03-07",region,E12000006,East of England,28,1,3,0
"2020-03-06",region,E12000006,East of England,25,1,5,0
"2020-03-05",region,E12000006,East of England,20,1,1,0
"2020-03-04",region,E12000006,East of England,19,1,7,0
"2020-03-03",region,E12000006,East of England,12,1,7,0
"2020-03-02",region,E12000006,East of England,5,1,0,1
"2020-03-01",region,E12000006,East of England,5,,1,
"2020-02-29",region,E12000006,East of England,4,,0,
"2020-02-28",region,E12000006,East of England,4,,2,
"2020-02-27",region,E12000006,East of England,2,,1,
"2020-02-26",region,E12000006,East of England,1,,1,
"2020-02-25",region,E12000006,East of England,,,,
"2020-02-24",region,E12000006,East of England,,,,
"2020-02-23",region,E12000006,East of England,,,,
"2020-02-22",region,E12000006,East of England,,,,
"2020-02-21",region,E12000006,East of England,,,,
"2020-02-20",region,E12000006,East of England,,,,
"2020-02-19",region,E12000006,East of England,,,,
"2020-02-18",region,E12000006,East of England,,,,
"2020-02-17",region,E12000006,East of England,,,,
"2020-02-16",region,E12000006,East of England,,,,
"2020-02-15",region,E12000006,East of England,,,,
"2020-02-14",region,E12000006,East of England,,,,
"2020-02-13",region,E12000006,East of England,,,,
"2020-02-12",region,E12000006,East of England,,,,
"2020-02-11",region,E12000006,East of England,,,,
"2020-02-10",region,E12000006,East of England,,,,
"2020-02-09",region,E12000006,East of England,,,,
"2020-02-08",region,E12000006,East of England,,,,
"2020-02-07",region,E12000006,East of England,,,,
"2020-02-06",region,E12000006,East of England,,,,
"2020-02-05",region,E12000006,East of England,,,,
"2020-02-04",region,E12000006,East of England,,,,
"2020-02-03",region,E12000006,East of England,,,,
"2020-02-02",region,E12000006,East of England,,,,
"2020-02-01",region,E12000006,East of England,,,,
"2020-01-31",region,E12000006,East of England,,,,
"2020-01-30",region,E12000006,East of England,,,,
"2020-01-29",region,E12000006,East of England,,,,
"2020-01-28",region,E12000006,East of England,,,,
"2020-01-27",region,E12000006,East of England,,,,
"2020-01-26",region,E12000006,East of England,,,,
"2020-01-25",region,E12000006,East of England,,,,
"2020-01-24",region,E12000006,East of England,,,,
"2020-01-23",region,E12000006,East of England,,,,
"2020-01-22",region,E12000006,East of England,,,,
"2020-01-21",region,E12000006,East of England,,,,
"2020-01-20",region,E12000006,East of England,,,,
"2020-01-19",region,E12000006,East of England,,,,
"2020-01-18",region,E12000006,East of England,,,,
"2020-01-17",region,E12000006,East of England,,,,
"2020-01-16",region,E12000006,East of England,,,,
"2020-01-15",region,E12000006,East of England,,,,
"2020-01-14",region,E12000006,East of England,,,,
"2020-01-13",region,E12000006,East of England,,,,
"2020-01-12",region,E12000006,East of England,,,,
"2020-01-11",region,E12000006,East of England,,,,
"2020-01-10",region,E12000006,East of England,,,,
"2020-01-09",region,E12000006,East of England,,,,
"2020-01-08",region,E12000006,East of England,,,,
"2020-01-07",region,E12000006,East of England,,,,
"2020-01-06",region,E12000006,East of England,,,,
"2020-01-05",region,E12000006,East of England,,,,
"2020-01-04",region,E12000006,East of England,,,,
"2020-01-03",region,E12000006,East of England,,,,
"2020-12-13",region,E12000007,London,,,,
"2020-12-12",region,E12000007,London,201243,8827,74,6
"2020-12-11",region,E12000007,London,201169,8821,2731,12
"2020-12-10",region,E12000007,London,198438,8809,4710,16
"2020-12-09",region,E12000007,London,193728,8793,4277,28
"2020-12-08",region,E12000007,London,189451,8765,3673,38
"2020-12-07",region,E12000007,London,185778,8727,3682,40
"2020-12-06",region,E12000007,London,182096,8687,2402,26
"2020-12-05",region,E12000007,London,179694,8661,2268,28
"2020-12-04",region,E12000007,London,177426,8633,2901,35
"2020-12-03",region,E12000007,London,174525,8598,2436,42
"2020-12-02",region,E12000007,London,172089,8556,2773,29
"2020-12-01",region,E12000007,London,169316,8527,2441,27
"2020-11-30",region,E12000007,London,166875,8500,2689,36
"2020-11-29",region,E12000007,London,164186,8464,1648,53
"2020-11-28",region,E12000007,London,162538,8411,1634,39
"2020-11-27",region,E12000007,London,160904,8372,2195,32
"2020-11-26",region,E12000007,London,158709,8340,2063,34
"2020-11-25",region,E12000007,London,156646,8306,2231,44
"2020-11-24",region,E12000007,London,154415,8262,2140,33
"2020-11-23",region,E12000007,London,152275,8229,2385,26
"2020-11-22",region,E12000007,London,149890,8203,1479,38
"2020-11-21",region,E12000007,London,148411,8165,1473,26
"2020-11-20",region,E12000007,London,146938,8139,2106,30
"2020-11-19",region,E12000007,London,144832,8109,2177,27
"2020-11-18",region,E12000007,London,142655,8082,2453,22
"2020-11-17",region,E12000007,London,140202,8060,2554,38
"2020-11-16",region,E12000007,London,137648,8022,3068,37
"2020-11-15",region,E12000007,London,134580,7985,1798,25
"2020-11-14",region,E12000007,London,132782,7960,1919,27
"2020-11-13",region,E12000007,London,130863,7933,2693,18
"2020-11-12",region,E12000007,London,128170,7915,2827,22
"2020-11-11",region,E12000007,London,125343,7893,2906,17
"2020-11-10",region,E12000007,London,122437,7876,2722,23
"2020-11-09",region,E12000007,London,119715,7853,3079,34
"2020-11-08",region,E12000007,London,116636,7819,1757,24
"2020-11-07",region,E12000007,London,114879,7795,1641,29
"2020-11-06",region,E12000007,London,113238,7766,2103,20
"2020-11-05",region,E12000007,London,111135,7746,2088,21
"2020-11-04",region,E12000007,London,109047,7725,2045,19
"2020-11-03",region,E12000007,London,107002,7706,2120,17
"2020-11-02",region,E12000007,London,104882,7689,2906,22
"2020-11-01",region,E12000007,London,101976,7667,1205,20
"2020-10-31",region,E12000007,London,100771,7647,1386,13
"2020-10-30",region,E12000007,London,99385,7634,1872,18
"2020-10-29",region,E12000007,London,97513,7616,1997,15
"2020-10-28",region,E12000007,London,95516,7601,1966,23
"2020-10-27",region,E12000007,London,93550,7578,2089,22
"2020-10-26",region,E12000007,London,91461,7556,2528,15
"2020-10-25",region,E12000007,London,88933,7541,1291,18
"2020-10-24",region,E12000007,London,87642,7523,1433,23
"2020-10-23",region,E12000007,London,86209,7500,2001,14
"2020-10-22",region,E12000007,London,84208,7486,2173,17
"2020-10-21",region,E12000007,London,82035,7469,2346,22
"2020-10-20",region,E12000007,London,79689,7447,2312,12
"2020-10-19",region,E12000007,London,77377,7435,2334,15
"2020-10-18",region,E12000007,London,75043,7420,1293,7
"2020-10-17",region,E12000007,London,73750,7413,1103,6
"2020-10-16",region,E12000007,London,72647,7407,1653,10
"2020-10-15",region,E12000007,London,70994,7397,1717,16
"2020-10-14",region,E12000007,London,69277,7381,1618,5
"2020-10-13",region,E12000007,London,67659,7376,1421,10
"2020-10-12",region,E12000007,London,66238,7366,1572,10
"2020-10-11",region,E12000007,London,64666,7356,741,8
"2020-10-10",region,E12000007,London,63925,7348,869,8
"2020-10-09",region,E12000007,London,63056,7340,1344,13
"2020-10-08",region,E12000007,London,61712,7327,1477,12
"2020-10-07",region,E12000007,London,60235,7315,1401,12
"2020-10-06",region,E12000007,London,58834,7303,1165,11
"2020-10-05",region,E12000007,London,57669,7292,1286,16
"2020-10-04",region,E12000007,London,56383,7276,818,6
"2020-10-03",region,E12000007,London,55565,7270,789,5
"2020-10-02",region,E12000007,London,54776,7265,1035,8
"2020-10-01",region,E12000007,London,53741,7257,1066,10
"2020-09-30",region,E12000007,London,52675,7247,987,12
"2020-09-29",region,E12000007,London,51688,7235,698,15
"2020-09-28",region,E12000007,London,50990,7220,740,11
"2020-09-27",region,E12000007,London,50250,7209,528,11
"2020-09-26",region,E12000007,London,49722,7198,548,5
"2020-09-25",region,E12000007,London,49174,7193,604,4
"2020-09-24",region,E12000007,London,48570,7189,600,6
"2020-09-23",region,E12000007,London,47970,7183,656,13
"2020-09-22",region,E12000007,London,47314,7170,521,10
"2020-09-21",region,E12000007,London,46793,7160,428,8
"2020-09-20",region,E12000007,London,46365,7152,410,14
"2020-09-19",region,E12000007,London,45955,7138,339,9
"2020-09-18",region,E12000007,London,45616,7129,387,5
"2020-09-17",region,E12000007,London,45229,7124,322,11
"2020-09-16",region,E12000007,London,44907,7113,293,5
"2020-09-15",region,E12000007,London,44614,7108,270,7
"2020-09-14",region,E12000007,London,44344,7101,300,3
"2020-09-13",region,E12000007,London,44044,7098,112,5
"2020-09-12",region,E12000007,London,43932,7093,230,1
"2020-09-11",region,E12000007,London,43702,7092,332,5
"2020-09-10",region,E12000007,London,43370,7087,392,5
"2020-09-09",region,E12000007,London,42978,7082,343,2
"2020-09-08",region,E12000007,London,42635,7080,343,1
"2020-09-07",region,E12000007,London,42292,7079,462,3
"2020-09-06",region,E12000007,London,41830,7076,205,5
"2020-09-05",region,E12000007,London,41625,7071,270,6
"2020-09-04",region,E12000007,London,41355,7065,355,4
"2020-09-03",region,E12000007,London,41000,7061,347,4
"2020-09-02",region,E12000007,London,40653,7057,334,1
"2020-09-01",region,E12000007,London,40319,7056,314,8
"2020-08-31",region,E12000007,London,40005,7048,216,7
"2020-08-30",region,E12000007,London,39789,7041,133,1
"2020-08-29",region,E12000007,London,39656,7040,139,4
"2020-08-28",region,E12000007,London,39517,7036,221,3
"2020-08-27",region,E12000007,London,39296,7033,229,2
"2020-08-26",region,E12000007,London,39067,7031,164,4
"2020-08-25",region,E12000007,London,38903,7027,169,6
"2020-08-24",region,E12000007,London,38734,7021,195,3
"2020-08-23",region,E12000007,London,38539,7018,143,3
"2020-08-22",region,E12000007,London,38396,7015,118,5
"2020-08-21",region,E12000007,London,38278,7010,167,3
"2020-08-20",region,E12000007,London,38111,7007,204,6
"2020-08-19",region,E12000007,London,37907,7001,152,1
"2020-08-18",region,E12000007,London,37755,7000,181,6
"2020-08-17",region,E12000007,London,37574,6994,189,5
"2020-08-16",region,E12000007,London,37385,6989,88,5
"2020-08-15",region,E12000007,London,37297,6984,106,7
"2020-08-14",region,E12000007,London,37191,6977,126,3
"2020-08-13",region,E12000007,London,37065,6974,124,7
"2020-08-12",region,E12000007,London,36941,6967,157,9
"2020-08-11",region,E12000007,London,36784,6958,149,7
"2020-08-10",region,E12000007,London,36635,6951,142,9
"2020-08-09",region,E12000007,London,36493,6942,67,4
"2020-08-08",region,E12000007,London,36426,6938,55,9
"2020-08-07",region,E12000007,London,36371,6929,122,3
"2020-08-06",region,E12000007,London,36249,6926,103,5
"2020-08-05",region,E12000007,London,36146,6921,114,2
"2020-08-04",region,E12000007,London,36032,6919,104,3
"2020-08-03",region,E12000007,London,35928,6916,87,3
"2020-08-02",region,E12000007,London,35841,6913,76,4
"2020-08-01",region,E12000007,London,35765,6909,58,8
"2020-07-31",region,E12000007,London,35707,6901,73,7
"2020-07-30",region,E12000007,London,35634,6894,102,3
"2020-07-29",region,E12000007,London,35532,6891,99,4
"2020-07-28",region,E12000007,London,35433,6887,100,5
"2020-07-27",region,E12000007,London,35333,6882,100,5
"2020-07-26",region,E12000007,London,35233,6877,65,2
"2020-07-25",region,E12000007,London,35168,6875,56,7
"2020-07-24",region,E12000007,London,35112,6868,83,1
"2020-07-23",region,E12000007,London,35029,6867,71,8
"2020-07-22",region,E12000007,London,34958,6859,81,8
"2020-07-21",region,E12000007,London,34877,6851,82,4
"2020-07-20",region,E12000007,London,34795,6847,97,3
"2020-07-19",region,E12000007,London,34698,6844,41,7
"2020-07-18",region,E12000007,London,34657,6837,48,3
"2020-07-17",region,E12000007,London,34609,6834,48,9
"2020-07-16",region,E12000007,London,34561,6825,70,4
"2020-07-15",region,E12000007,London,34491,6821,76,4
"2020-07-14",region,E12000007,London,34415,6817,62,5
"2020-07-13",region,E12000007,London,34353,6812,85,8
"2020-07-12",region,E12000007,London,34268,6804,37,6
"2020-07-11",region,E12000007,London,34231,6798,19,9
"2020-07-10",region,E12000007,London,34212,6789,40,5
"2020-07-09",region,E12000007,London,34172,6784,54,6
"2020-07-08",region,E12000007,London,34118,6778,57,8
"2020-07-07",region,E12000007,London,34061,6770,61,5
"2020-07-06",region,E12000007,London,34000,6765,54,6
"2020-07-05",region,E12000007,London,33946,6759,51,14
"2020-07-04",region,E12000007,London,33895,6745,32,5
"2020-07-03",region,E12000007,London,33863,6740,38,10
"2020-07-02",region,E12000007,London,33825,6730,40,5
"2020-07-01",region,E12000007,London,33785,6725,42,12
"2020-06-30",region,E12000007,London,33743,6713,52,6
"2020-06-29",region,E12000007,London,33691,6707,58,7
"2020-06-28",region,E12000007,London,33633,6700,22,4
"2020-06-27",region,E12000007,London,33611,6696,32,5
"2020-06-26",region,E12000007,London,33579,6691,48,9
"2020-06-25",region,E12000007,London,33531,6682,57,12
"2020-06-24",region,E12000007,London,33474,6670,46,8
"2020-06-23",region,E12000007,London,33428,6662,49,9
"2020-06-22",region,E12000007,London,33379,6653,51,9
"2020-06-21",region,E12000007,London,33328,6644,27,5
"2020-06-20",region,E12000007,London,33301,6639,29,9
"2020-06-19",region,E12000007,London,33272,6630,37,12
"2020-06-18",region,E12000007,London,33235,6618,46,7
"2020-06-17",region,E12000007,London,33189,6611,42,5
"2020-06-16",region,E12000007,London,33147,6606,46,5
"2020-06-15",region,E12000007,London,33101,6601,41,6
"2020-06-14",region,E12000007,London,33060,6595,31,10
"2020-06-13",region,E12000007,London,33029,6585,39,6
"2020-06-12",region,E12000007,London,32990,6579,53,14
"2020-06-11",region,E12000007,London,32937,6565,47,11
"2020-06-10",region,E12000007,London,32890,6554,52,11
"2020-06-09",region,E12000007,London,32838,6543,71,13
"2020-06-08",region,E12000007,London,32767,6530,56,13
"2020-06-07",region,E12000007,London,32711,6517,45,14
"2020-06-06",region,E12000007,London,32666,6503,46,4
"2020-06-05",region,E12000007,London,32620,6499,46,6
"2020-06-04",region,E12000007,London,32574,6493,57,17
"2020-06-03",region,E12000007,London,32517,6476,79,15
"2020-06-02",region,E12000007,London,32438,6461,48,15
"2020-06-01",region,E12000007,London,32390,6446,49,17
"2020-05-31",region,E12000007,London,32341,6429,38,15
"2020-05-30",region,E12000007,London,32303,6414,39,18
